WID,woreda_name,obs_date,test_pf_tot,test_pv_only,pop_at_risk,mal_case,iso_year,iso_week,pfm_inc,pv_inc,data_source
49,Kalu,2015-12-27,4,19,219048.4322,23,2015,52,0.018260801777151454,0.0867388084414694,Simulated/Demo use only
49,Kalu,2016-01-03,4,15,219048.4322,19,2015,53,0.018260801777151454,0.06847800666431796,Simulated/Demo use only
49,Kalu,2016-01-10,4,13,219048.4322,17,2016,1,0.018260801777151454,0.059347605775742225,Simulated/Demo use only
49,Kalu,2016-01-17,4,15,219048.4322,19,2016,2,0.018260801777151454,0.06847800666431796,Simulated/Demo use only
49,Kalu,2016-01-24,6,16,219048.4322,22,2016,3,0.027391202665727178,0.07304320710860582,Simulated/Demo use only
49,Kalu,2016-01-31,7,19,219048.4322,26,2016,4,0.03195640311001505,0.0867388084414694,Simulated/Demo use only
49,Kalu,2016-02-07,8,19,219048.4322,27,2016,5,0.03652160355430291,0.0867388084414694,Simulated/Demo use only
49,Kalu,2016-02-14,7,18,219048.4322,25,2016,6,0.03195640311001505,0.08217360799718154,Simulated/Demo use only
49,Kalu,2016-02-21,9,17,219048.4322,26,2016,7,0.04108680399859077,0.07760840755289368,Simulated/Demo use only
49,Kalu,2016-02-28,8,17,219048.4322,25,2016,8,0.03652160355430291,0.07760840755289368,Simulated/Demo use only
49,Kalu,2016-03-06,8,16,219048.4322,24,2016,9,0.03652160355430291,0.07304320710860582,Simulated/Demo use only
49,Kalu,2016-03-13,9,20,219048.4322,29,2016,10,0.04108680399859077,0.09130400888575728,Simulated/Demo use only
49,Kalu,2016-03-20,9,23,219048.4322,32,2016,11,0.04108680399859077,0.10499961021862086,Simulated/Demo use only
49,Kalu,2016-03-27,8,21,219048.4322,29,2016,12,0.03652160355430291,0.09586920933004513,Simulated/Demo use only
49,Kalu,2016-04-03,7,26,219048.4322,33,2016,13,0.03195640311001505,0.11869521155148445,Simulated/Demo use only
49,Kalu,2016-04-10,7,26,219048.4322,33,2016,14,0.03195640311001505,0.11869521155148445,Simulated/Demo use only
49,Kalu,2016-04-17,5,26,219048.4322,31,2016,15,0.02282600222143932,0.11869521155148445,Simulated/Demo use only
49,Kalu,2016-04-24,5,23,219048.4322,28,2016,16,0.02282600222143932,0.10499961021862086,Simulated/Demo use only
49,Kalu,2016-05-01,5,26,219048.4322,31,2016,17,0.02282600222143932,0.11869521155148445,Simulated/Demo use only
49,Kalu,2016-05-08,5,22,219048.4322,27,2016,18,0.02282600222143932,0.100434409774333,Simulated/Demo use only
49,Kalu,2016-05-15,5,24,219048.4322,29,2016,19,0.02282600222143932,0.10956481066290871,Simulated/Demo use only
49,Kalu,2016-05-22,6,25,219048.4322,31,2016,20,0.027391202665727178,0.11413001110719659,Simulated/Demo use only
49,Kalu,2016-05-29,7,31,219048.4322,38,2016,21,0.03195640311001505,0.14152121377292376,Simulated/Demo use only
49,Kalu,2016-06-05,9,33,219048.4322,42,2016,22,0.04108680399859077,0.1506516146614995,Simulated/Demo use only
49,Kalu,2016-06-12,12,37,219048.4322,49,2016,23,0.054782405331454356,0.16891241643865096,Simulated/Demo use only
49,Kalu,2016-06-19,18,40,219048.4322,58,2016,24,0.08217360799718154,0.18260801777151456,Simulated/Demo use only
49,Kalu,2016-06-26,21,43,219048.4322,64,2016,25,0.09586920933004513,0.19630361910437813,Simulated/Demo use only
49,Kalu,2016-07-03,27,40,219048.4322,67,2016,26,0.12326041199577231,0.18260801777151456,Simulated/Demo use only
49,Kalu,2016-07-10,32,38,219048.4322,70,2016,27,0.14608641421721164,0.1734776168829388,Simulated/Demo use only
49,Kalu,2016-07-17,34,35,222991.304,69,2016,28,0.1524723134494967,0.1569567932568348,Simulated/Demo use only
49,Kalu,2016-07-24,36,32,222991.304,68,2016,29,0.16144127306417294,0.1435033538348204,Simulated/Demo use only
49,Kalu,2016-07-31,37,32,222991.304,69,2016,30,0.16592575287151107,0.1435033538348204,Simulated/Demo use only
49,Kalu,2016-08-07,33,32,222991.304,65,2016,31,0.14798783364215853,0.1435033538348204,Simulated/Demo use only
49,Kalu,2016-08-14,29,33,222991.304,62,2016,32,0.13004991441280597,0.14798783364215853,Simulated/Demo use only
49,Kalu,2016-08-21,26,35,222991.304,61,2016,33,0.11659647499079157,0.1569567932568348,Simulated/Demo use only
49,Kalu,2016-08-28,22,36,222991.304,58,2016,34,0.09865855576143902,0.16144127306417294,Simulated/Demo use only
49,Kalu,2016-09-04,23,35,222991.304,58,2016,35,0.10314303556877716,0.1569567932568348,Simulated/Demo use only
49,Kalu,2016-09-11,26,34,222991.304,60,2016,36,0.11659647499079157,0.1524723134494967,Simulated/Demo use only
49,Kalu,2016-09-18,29,36,222991.304,65,2016,37,0.13004991441280597,0.16144127306417294,Simulated/Demo use only
49,Kalu,2016-09-25,34,40,222991.304,74,2016,38,0.1524723134494967,0.1793791922935255,Simulated/Demo use only
49,Kalu,2016-10-02,40,39,222991.304,79,2016,39,0.1793791922935255,0.17489471248618735,Simulated/Demo use only
49,Kalu,2016-10-09,43,42,222991.304,85,2016,40,0.19283263171553988,0.18834815190820176,Simulated/Demo use only
49,Kalu,2016-10-16,41,47,222991.304,88,2016,41,0.18386367210086363,0.21077055094489244,Simulated/Demo use only
49,Kalu,2016-10-23,43,43,222991.304,86,2016,42,0.19283263171553988,0.19283263171553988,Simulated/Demo use only
49,Kalu,2016-10-30,37,41,222991.304,78,2016,43,0.16592575287151107,0.18386367210086363,Simulated/Demo use only
49,Kalu,2016-11-06,30,39,222991.304,69,2016,44,0.13453439422014413,0.17489471248618735,Simulated/Demo use only
49,Kalu,2016-11-13,25,35,222991.304,60,2016,45,0.11211199518345343,0.1569567932568348,Simulated/Demo use only
49,Kalu,2016-11-20,21,30,222991.304,51,2016,46,0.09417407595410088,0.13453439422014413,Simulated/Demo use only
49,Kalu,2016-11-27,13,28,222991.304,41,2016,47,0.05829823749539578,0.12556543460546785,Simulated/Demo use only
49,Kalu,2016-12-04,11,24,222991.304,35,2016,48,0.04932927788071951,0.1076275153761153,Simulated/Demo use only
49,Kalu,2016-12-11,8,25,222991.304,33,2016,49,0.0358758384587051,0.11211199518345343,Simulated/Demo use only
49,Kalu,2016-12-18,5,21,222991.304,26,2016,50,0.022422399036690688,0.09417407595410088,Simulated/Demo use only
49,Kalu,2016-12-25,5,20,222991.304,25,2016,51,0.022422399036690688,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-01-01,6,18,222991.304,24,2016,52,0.026906878844028825,0.08072063653208647,Simulated/Demo use only
49,Kalu,2017-01-08,8,17,222991.304,25,2017,1,0.0358758384587051,0.07623615672474834,Simulated/Demo use only
49,Kalu,2017-01-15,7,16,222991.304,23,2017,2,0.03139135865136696,0.0717516769174102,Simulated/Demo use only
49,Kalu,2017-01-22,6,17,222991.304,23,2017,3,0.026906878844028825,0.07623615672474834,Simulated/Demo use only
49,Kalu,2017-01-29,5,18,222991.304,23,2017,4,0.022422399036690688,0.08072063653208647,Simulated/Demo use only
49,Kalu,2017-02-05,4,20,222991.304,24,2017,5,0.01793791922935255,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-02-12,2,22,222991.304,24,2017,6,0.008968959614676275,0.09865855576143902,Simulated/Demo use only
49,Kalu,2017-02-19,3,22,222991.304,25,2017,7,0.013453439422014412,0.09865855576143902,Simulated/Demo use only
49,Kalu,2017-02-26,4,20,222991.304,24,2017,8,0.01793791922935255,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-03-05,4,19,222991.304,23,2017,9,0.01793791922935255,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-03-12,6,18,222991.304,24,2017,10,0.026906878844028825,0.08072063653208647,Simulated/Demo use only
49,Kalu,2017-03-19,6,20,222991.304,26,2017,11,0.026906878844028825,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-03-26,5,20,222991.304,25,2017,12,0.022422399036690688,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-04-02,5,19,222991.304,24,2017,13,0.022422399036690688,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-04-09,6,18,222991.304,24,2017,14,0.026906878844028825,0.08072063653208647,Simulated/Demo use only
49,Kalu,2017-04-16,6,19,222991.304,25,2017,15,0.026906878844028825,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-04-23,6,16,222991.304,22,2017,16,0.026906878844028825,0.0717516769174102,Simulated/Demo use only
49,Kalu,2017-04-30,6,16,222991.304,22,2017,17,0.026906878844028825,0.0717516769174102,Simulated/Demo use only
49,Kalu,2017-05-07,7,17,222991.304,24,2017,18,0.03139135865136696,0.07623615672474834,Simulated/Demo use only
49,Kalu,2017-05-14,8,19,222991.304,27,2017,19,0.0358758384587051,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-05-21,7,18,222991.304,25,2017,20,0.03139135865136696,0.08072063653208647,Simulated/Demo use only
49,Kalu,2017-05-28,8,19,222991.304,27,2017,21,0.0358758384587051,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-06-04,10,20,222991.304,30,2017,22,0.044844798073381376,0.08968959614676275,Simulated/Demo use only
49,Kalu,2017-06-11,11,24,222991.304,35,2017,23,0.04932927788071951,0.1076275153761153,Simulated/Demo use only
49,Kalu,2017-06-18,9,22,222991.304,31,2017,24,0.040360318266043235,0.09865855576143902,Simulated/Demo use only
49,Kalu,2017-06-25,10,22,222991.304,32,2017,25,0.044844798073381376,0.09865855576143902,Simulated/Demo use only
49,Kalu,2017-07-02,11,21,222991.304,32,2017,26,0.04932927788071951,0.09417407595410088,Simulated/Demo use only
49,Kalu,2017-07-09,10,19,222991.304,29,2017,27,0.044844798073381376,0.08520511633942461,Simulated/Demo use only
49,Kalu,2017-07-16,11,19,227005.1475,30,2017,28,0.04845705095740175,0.08369854256278485,Simulated/Demo use only
49,Kalu,2017-07-23,13,21,227005.1475,34,2017,29,0.05726742385874752,0.0925089154641306,Simulated/Demo use only
49,Kalu,2017-07-30,16,20,227005.1475,36,2017,30,0.07048298321076618,0.08810372901345773,Simulated/Demo use only
49,Kalu,2017-08-06,16,21,227005.1475,37,2017,31,0.07048298321076618,0.0925089154641306,Simulated/Demo use only
49,Kalu,2017-08-13,18,22,227005.1475,40,2017,32,0.07929335611211195,0.0969141019148035,Simulated/Demo use only
49,Kalu,2017-08-20,19,19,227005.1475,38,2017,33,0.08369854256278485,0.08369854256278485,Simulated/Demo use only
49,Kalu,2017-08-27,17,17,227005.1475,34,2017,34,0.07488816966143906,0.07488816966143906,Simulated/Demo use only
49,Kalu,2017-09-03,15,20,227005.1475,35,2017,35,0.0660777967600933,0.08810372901345773,Simulated/Demo use only
49,Kalu,2017-09-10,14,18,227005.1475,32,2017,36,0.06167261030942041,0.07929335611211195,Simulated/Demo use only
49,Kalu,2017-09-17,13,18,227005.1475,31,2017,37,0.05726742385874752,0.07929335611211195,Simulated/Demo use only
49,Kalu,2017-09-24,14,18,227005.1475,32,2017,38,0.06167261030942041,0.07929335611211195,Simulated/Demo use only
49,Kalu,2017-10-01,15,20,227005.1475,35,2017,39,0.0660777967600933,0.08810372901345773,Simulated/Demo use only
49,Kalu,2017-10-08,18,20,227005.1475,38,2017,40,0.07929335611211195,0.08810372901345773,Simulated/Demo use only
49,Kalu,2017-10-15,18,21,227005.1475,39,2017,41,0.07929335611211195,0.0925089154641306,Simulated/Demo use only
49,Kalu,2017-10-22,18,21,227005.1475,39,2017,42,0.07929335611211195,0.0925089154641306,Simulated/Demo use only
49,Kalu,2017-10-29,16,21,227005.1475,37,2017,43,0.07048298321076618,0.0925089154641306,Simulated/Demo use only
49,Kalu,2017-11-05,14,19,227005.1475,33,2017,44,0.06167261030942041,0.08369854256278485,Simulated/Demo use only
49,Kalu,2017-11-12,10,16,227005.1475,26,2017,45,0.04405186450672886,0.07048298321076618,Simulated/Demo use only
49,Kalu,2017-11-19,8,14,227005.1475,22,2017,46,0.03524149160538309,0.06167261030942041,Simulated/Demo use only
49,Kalu,2017-11-26,5,14,227005.1475,19,2017,47,0.02202593225336443,0.06167261030942041,Simulated/Demo use only
49,Kalu,2017-12-03,4,14,227005.1475,18,2017,48,0.017620745802691545,0.06167261030942041,Simulated/Demo use only
49,Kalu,2017-12-10,3,14,227005.1475,17,2017,49,0.013215559352018659,0.06167261030942041,Simulated/Demo use only
49,Kalu,2017-12-17,3,12,227005.1475,15,2017,50,0.013215559352018659,0.052862237408074636,Simulated/Demo use only
49,Kalu,2017-12-24,4,11,227005.1475,15,2017,51,0.017620745802691545,0.04845705095740175,Simulated/Demo use only
49,Kalu,2017-12-31,4,11,227005.1475,15,2017,52,0.017620745802691545,0.04845705095740175,Simulated/Demo use only
106,Mecha,2012-07-15,NA,NA,289871.4569,NA,2012,28,NA,NA,Simulated/Demo use only
106,Mecha,2012-07-22,NA,NA,289871.4569,NA,2012,29,NA,NA,Simulated/Demo use only
106,Mecha,2012-07-29,61,209,289871.4569,270,2012,30,0.21043810471150945,0.7210092440115652,Simulated/Demo use only
106,Mecha,2012-08-05,88,236,289871.4569,324,2012,31,0.30358283958381693,0.8141539788838726,Simulated/Demo use only
106,Mecha,2012-08-12,110,240,289871.4569,350,2012,32,0.37947854947977117,0.8279531988649553,Simulated/Demo use only
106,Mecha,2012-08-19,121,243,289871.4569,364,2012,33,0.41742640442774825,0.8383026138507672,Simulated/Demo use only
106,Mecha,2012-08-26,141,246,289871.4569,387,2012,34,0.4864225043331612,0.8486520288365792,Simulated/Demo use only
106,Mecha,2012-09-02,168,248,289871.4569,416,2012,35,0.5795672392054687,0.8555516388271204,Simulated/Demo use only
106,Mecha,2012-09-09,183,248,289871.4569,431,2012,36,0.6313143141345284,0.8555516388271204,Simulated/Demo use only
106,Mecha,2012-09-16,204,250,289871.4569,454,2012,37,0.7037602190352119,0.8624512488176618,Simulated/Demo use only
106,Mecha,2012-09-23,250,268,289871.4569,518,2012,38,0.8624512488176618,0.9245477387325334,Simulated/Demo use only
106,Mecha,2012-09-30,278,286,289871.4569,564,2012,39,0.9590457886852399,0.9866442286474051,Simulated/Demo use only
106,Mecha,2012-10-07,318,303,289871.4569,621,2012,40,1.0970379884960657,1.045290913567006,Simulated/Demo use only
106,Mecha,2012-10-14,387,325,289871.4569,712,2012,41,1.3350745331697405,1.1211866234629602,Simulated/Demo use only
106,Mecha,2012-10-21,444,356,289871.4569,800,2012,42,1.5317134179001672,1.2281305783163503,Simulated/Demo use only
106,Mecha,2012-10-28,501,387,289871.4569,888,2012,43,1.728352302630594,1.3350745331697405,Simulated/Demo use only
106,Mecha,2012-11-04,567,401,289871.4569,968,2012,44,1.9560394323184567,1.3833718031035294,Simulated/Demo use only
106,Mecha,2012-11-11,600,413,289871.4569,1013,2012,45,2.069882997162388,1.424769463046777,Simulated/Demo use only
106,Mecha,2012-11-18,585,403,289871.4569,988,2012,46,2.018135922233329,1.3902714130940708,Simulated/Demo use only
106,Mecha,2012-11-25,542,392,289871.4569,934,2012,47,1.8697943074366905,1.3523235581460937,Simulated/Demo use only
106,Mecha,2012-12-02,454,357,289871.4569,811,2012,48,1.5662114678528738,1.2315803833116208,Simulated/Demo use only
106,Mecha,2012-12-09,350,319,289871.4569,669,2012,49,1.2074317483447263,1.1004877934913364,Simulated/Demo use only
106,Mecha,2012-12-16,249,279,289871.4569,528,2012,50,0.8590014438223912,0.9624955936805105,Simulated/Demo use only
106,Mecha,2012-12-23,170,252,289871.4569,422,2012,51,0.58646684919601,0.8693508588082031,Simulated/Demo use only
106,Mecha,2012-12-30,116,219,289871.4569,335,2012,52,0.40017737945139503,0.7555072939642716,Simulated/Demo use only
106,Mecha,2013-01-06,100,196,289871.4569,296,2013,1,0.34498049952706467,0.6761617790730469,Simulated/Demo use only
106,Mecha,2013-01-13,91,190,289871.4569,281,2013,2,0.31393225456962887,0.6554629491014229,Simulated/Demo use only
106,Mecha,2013-01-20,94,187,289871.4569,281,2013,3,0.3242816695554408,0.645113534115611,Simulated/Demo use only
106,Mecha,2013-01-27,97,189,289871.4569,286,2013,4,0.33463108454125273,0.6520131441061523,Simulated/Demo use only
106,Mecha,2013-02-03,103,183,289871.4569,286,2013,5,0.35532991451287665,0.6313143141345284,Simulated/Demo use only
106,Mecha,2013-02-10,97,180,289871.4569,277,2013,6,0.33463108454125273,0.6209648991487164,Simulated/Demo use only
106,Mecha,2013-02-17,95,170,289871.4569,265,2013,7,0.32773147455071144,0.58646684919601,Simulated/Demo use only
106,Mecha,2013-02-24,95,163,289871.4569,258,2013,8,0.32773147455071144,0.5623182142291154,Simulated/Demo use only
106,Mecha,2013-03-03,87,155,289871.4569,242,2013,9,0.3001330345885463,0.5347197742669503,Simulated/Demo use only
106,Mecha,2013-03-10,84,146,289871.4569,230,2013,10,0.28978361960273435,0.5036715293095144,Simulated/Demo use only
106,Mecha,2013-03-17,85,140,289871.4569,225,2013,11,0.293233424598005,0.48297269933789055,Simulated/Demo use only
106,Mecha,2013-03-24,91,144,289871.4569,235,2013,12,0.31393225456962887,0.4967719193189732,Simulated/Demo use only
106,Mecha,2013-03-31,92,145,289871.4569,237,2013,13,0.3173820595648995,0.5002217243142438,Simulated/Demo use only
106,Mecha,2013-04-07,107,147,289871.4569,254,2013,14,0.36912913449395923,0.507121334304785,Simulated/Demo use only
106,Mecha,2013-04-14,123,161,289871.4569,284,2013,15,0.4243260144182896,0.5554186042385741,Simulated/Demo use only
106,Mecha,2013-04-21,151,167,289871.4569,318,2013,16,0.5209205542858677,0.5761174342101981,Simulated/Demo use only
106,Mecha,2013-04-28,186,178,289871.4569,364,2013,17,0.6416637291203403,0.6140652891581752,Simulated/Demo use only
106,Mecha,2013-05-05,221,198,289871.4569,419,2013,18,0.762406903954813,0.683061389063588,Simulated/Demo use only
106,Mecha,2013-05-12,257,225,289871.4569,482,2013,19,0.8865998837845562,0.7762061239358956,Simulated/Demo use only
106,Mecha,2013-05-19,301,244,289871.4569,545,2013,20,1.0383913035764647,0.8417524188460378,Simulated/Demo use only
106,Mecha,2013-05-26,316,276,289871.4569,592,2013,21,1.0901383785055245,0.9521461786946985,Simulated/Demo use only
106,Mecha,2013-06-02,301,273,289871.4569,574,2013,22,1.0383913035764647,0.9417967637088865,Simulated/Demo use only
106,Mecha,2013-06-09,276,267,289871.4569,543,2013,23,0.9521461786946985,0.9210979337372627,Simulated/Demo use only
106,Mecha,2013-06-16,240,243,289871.4569,483,2013,24,0.8279531988649553,0.8383026138507672,Simulated/Demo use only
106,Mecha,2013-06-23,181,222,289871.4569,403,2013,25,0.624414704143987,0.7658567089500836,Simulated/Demo use only
106,Mecha,2013-06-30,135,177,289871.4569,312,2013,26,0.46572367436153733,0.6106154841629046,Simulated/Demo use only
106,Mecha,2013-07-07,104,157,289871.4569,261,2013,27,0.3587797195081473,0.5416193842574916,Simulated/Demo use only
106,Mecha,2013-07-14,77,132,295089.1431,209,2013,28,0.2609380988778235,0.44732245521912595,Simulated/Demo use only
106,Mecha,2013-07-21,58,110,295089.1431,168,2013,29,0.19655077577810082,0.372768712682605,Simulated/Demo use only
106,Mecha,2013-07-28,52,86,295089.1431,138,2013,30,0.17621793690450416,0.29143735718821845,Simulated/Demo use only
106,Mecha,2013-08-04,49,78,295089.1431,127,2013,31,0.16605151746770586,0.26432690535675624,Simulated/Demo use only
106,Mecha,2013-08-11,50,73,295089.1431,123,2013,32,0.1694403239466386,0.2473828729620924,Simulated/Demo use only
106,Mecha,2013-08-18,64,69,295089.1431,133,2013,33,0.21688361465169745,0.2338276470463613,Simulated/Demo use only
106,Mecha,2013-08-25,80,72,295089.1431,152,2013,34,0.2711045183146218,0.2439940664831596,Simulated/Demo use only
106,Mecha,2013-09-01,95,78,295089.1431,173,2013,35,0.3219366154986134,0.26432690535675624,Simulated/Demo use only
106,Mecha,2013-09-08,111,89,295089.1431,200,2013,36,0.3761575191615378,0.30160377662501675,Simulated/Demo use only
106,Mecha,2013-09-15,128,103,295089.1431,231,2013,37,0.4337672293033949,0.34904706733007557,Simulated/Demo use only
106,Mecha,2013-09-22,129,108,295089.1431,237,2013,38,0.43715603578232765,0.3659910997247395,Simulated/Demo use only
106,Mecha,2013-09-29,132,115,295089.1431,247,2013,39,0.44732245521912595,0.38971274507726883,Simulated/Demo use only
106,Mecha,2013-10-06,137,123,295089.1431,260,2013,40,0.46426648761378986,0.416823196908731,Simulated/Demo use only
106,Mecha,2013-10-13,143,123,295089.1431,266,2013,41,0.4845993264873865,0.416823196908731,Simulated/Demo use only
106,Mecha,2013-10-20,148,122,295089.1431,270,2013,42,0.5015433588820503,0.41343439042979824,Simulated/Demo use only
106,Mecha,2013-10-27,156,127,295089.1431,283,2013,43,0.5286538107135125,0.4303784228244621,Simulated/Demo use only
106,Mecha,2013-11-03,173,126,295089.1431,299,2013,44,0.5862635208553696,0.42698961634552934,Simulated/Demo use only
106,Mecha,2013-11-10,177,127,295089.1431,304,2013,45,0.5998187467711007,0.4303784228244621,Simulated/Demo use only
106,Mecha,2013-11-17,169,117,295089.1431,286,2013,46,0.5727082949396386,0.39649035803513444,Simulated/Demo use only
106,Mecha,2013-11-24,155,110,295089.1431,265,2013,47,0.5252650042345797,0.372768712682605,Simulated/Demo use only
106,Mecha,2013-12-01,134,100,295089.1431,234,2013,48,0.45410006817699156,0.3388806478932772,Simulated/Demo use only
106,Mecha,2013-12-08,99,88,295089.1431,187,2013,49,0.3354918414143445,0.298214970146084,Simulated/Demo use only
106,Mecha,2013-12-15,68,79,295089.1431,147,2013,50,0.23043884056742853,0.26771571183568904,Simulated/Demo use only
106,Mecha,2013-12-22,46,76,295089.1431,122,2013,51,0.15588509803090753,0.25754929239889074,Simulated/Demo use only
106,Mecha,2013-12-29,29,64,295089.1431,93,2013,52,0.09827538788905041,0.21688361465169745,Simulated/Demo use only
106,Mecha,2014-01-05,24,57,295089.1431,81,2014,1,0.08133135549438654,0.19316196929916804,Simulated/Demo use only
106,Mecha,2014-01-12,22,54,295089.1431,76,2014,2,0.074553742536521,0.18299554986236974,Simulated/Demo use only
106,Mecha,2014-01-19,23,46,295089.1431,69,2014,3,0.07794254901545376,0.15588509803090753,Simulated/Demo use only
106,Mecha,2014-01-26,26,42,295089.1431,68,2014,4,0.08810896845225208,0.14232987211517645,Simulated/Demo use only
106,Mecha,2014-02-02,25,39,295089.1431,64,2014,5,0.0847201619733193,0.13216345267837812,Simulated/Demo use only
106,Mecha,2014-02-09,24,36,295089.1431,60,2014,6,0.08133135549438654,0.1219970332415798,Simulated/Demo use only
106,Mecha,2014-02-16,21,33,295089.1431,54,2014,7,0.07116493605758822,0.11183061380478149,Simulated/Demo use only
106,Mecha,2014-02-23,18,29,295089.1431,47,2014,8,0.0609985166207899,0.09827538788905041,Simulated/Demo use only
106,Mecha,2014-03-02,14,23,295089.1431,37,2014,9,0.047443290705058816,0.07794254901545376,Simulated/Demo use only
106,Mecha,2014-03-09,11,21,295089.1431,32,2014,10,0.0372768712682605,0.07116493605758822,Simulated/Demo use only
106,Mecha,2014-03-16,12,20,295089.1431,32,2014,11,0.04066567774719327,0.06777612957865545,Simulated/Demo use only
106,Mecha,2014-03-23,16,18,295089.1431,34,2014,12,0.05422090366292436,0.0609985166207899,Simulated/Demo use only
106,Mecha,2014-03-30,18,18,295089.1431,36,2014,13,0.0609985166207899,0.0609985166207899,Simulated/Demo use only
106,Mecha,2014-04-06,21,21,295089.1431,42,2014,14,0.07116493605758822,0.07116493605758822,Simulated/Demo use only
106,Mecha,2014-04-13,29,25,295089.1431,54,2014,15,0.09827538788905041,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-04-20,34,23,295089.1431,57,2014,16,0.11521942028371426,0.07794254901545376,Simulated/Demo use only
106,Mecha,2014-04-27,44,25,295089.1431,69,2014,17,0.149107485073042,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-05-04,54,24,295089.1431,78,2014,18,0.18299554986236974,0.08133135549438654,Simulated/Demo use only
106,Mecha,2014-05-11,66,23,295089.1431,89,2014,19,0.22366122760956297,0.07794254901545376,Simulated/Demo use only
106,Mecha,2014-05-18,71,21,295089.1431,92,2014,20,0.24060526000422686,0.07116493605758822,Simulated/Demo use only
106,Mecha,2014-05-25,78,25,295089.1431,103,2014,21,0.26432690535675624,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-06-01,77,25,295089.1431,102,2014,22,0.2609380988778235,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-06-08,75,27,295089.1431,102,2014,23,0.25416048591995793,0.09149777493118487,Simulated/Demo use only
106,Mecha,2014-06-15,70,25,295089.1431,95,2014,24,0.23721645352529408,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-06-22,63,25,295089.1431,88,2014,25,0.21349480817276467,0.0847201619733193,Simulated/Demo use only
106,Mecha,2014-06-29,52,22,295089.1431,74,2014,26,0.17621793690450416,0.074553742536521,Simulated/Demo use only
106,Mecha,2014-07-06,45,20,295089.1431,65,2014,27,0.15249629155197478,0.06777612957865545,Simulated/Demo use only
106,Mecha,2014-07-13,38,17,370028,55,2014,28,0.1026949311943961,0.045942469218545626,Simulated/Demo use only
106,Mecha,2014-07-20,30,16,370028,46,2014,29,0.08107494567978639,0.043239971029219414,Simulated/Demo use only
106,Mecha,2014-07-27,26,14,370028,40,2014,30,0.07026495292248154,0.03783497465056698,Simulated/Demo use only
106,Mecha,2014-08-03,24,11,370028,35,2014,31,0.06485995654382912,0.029727480082588343,Simulated/Demo use only
106,Mecha,2014-08-10,21,12,370028,33,2014,32,0.05675246197585048,0.03242997827191456,Simulated/Demo use only
106,Mecha,2014-08-17,22,13,370028,35,2014,33,0.059454960165176686,0.03513247646124077,Simulated/Demo use only
106,Mecha,2014-08-24,30,17,370028,47,2014,34,0.08107494567978639,0.045942469218545626,Simulated/Demo use only
106,Mecha,2014-08-31,38,22,370028,60,2014,35,0.1026949311943961,0.059454960165176686,Simulated/Demo use only
106,Mecha,2014-09-07,48,26,370028,74,2014,36,0.12971991308765823,0.07026495292248154,Simulated/Demo use only
106,Mecha,2014-09-14,63,30,370028,93,2014,37,0.17025738592755144,0.08107494567978639,Simulated/Demo use only
106,Mecha,2014-09-21,68,34,370028,102,2014,38,0.1837698768741825,0.09188493843709125,Simulated/Demo use only
106,Mecha,2014-09-28,70,39,370028,109,2014,39,0.1891748732528349,0.1053974293837223,Simulated/Demo use only
106,Mecha,2014-10-05,68,43,370028,111,2014,40,0.1837698768741825,0.11620742214102717,Simulated/Demo use only
106,Mecha,2014-10-12,72,51,370028,123,2014,41,0.19457986963148735,0.13782740765563686,Simulated/Demo use only
106,Mecha,2014-10-19,75,53,370028,128,2014,42,0.20268736419946598,0.1432324040342893,Simulated/Demo use only
106,Mecha,2014-10-26,82,55,370028,137,2014,43,0.22160485152474949,0.14863740041294174,Simulated/Demo use only
106,Mecha,2014-11-02,86,53,370028,139,2014,44,0.23241484428205433,0.1432324040342893,Simulated/Demo use only
106,Mecha,2014-11-09,90,51,370028,141,2014,45,0.24322483703935918,0.13782740765563686,Simulated/Demo use only
106,Mecha,2014-11-16,81,46,370028,127,2014,46,0.21890235333542327,0.12431491670900581,Simulated/Demo use only
106,Mecha,2014-11-23,68,45,370028,113,2014,47,0.1837698768741825,0.12161241851967959,Simulated/Demo use only
106,Mecha,2014-11-30,54,42,370028,96,2014,48,0.14593490222361552,0.11350492395170096,Simulated/Demo use only
106,Mecha,2014-12-07,39,38,370028,77,2014,49,0.1053974293837223,0.1026949311943961,Simulated/Demo use only
106,Mecha,2014-12-14,28,35,370028,63,2014,50,0.07566994930113397,0.09458743662641746,Simulated/Demo use only
106,Mecha,2014-12-21,22,34,370028,56,2014,51,0.059454960165176686,0.09188493843709125,Simulated/Demo use only
