WID,woreda_name,obs_date,test_pf_tot,test_pv_only,pop_at_risk,mal_case,iso_year,iso_week,pfm_inc,pv_inc,data_source
49,Kalu,2017-12-17,3,12,227005.1475,15,2017,50,0.013215559352018659,0.052862237408074636,Simulated/Demo use only
49,Kalu,2017-12-24,4,11,227005.1475,15,2017,51,0.017620745802691545,0.04845705095740175,Simulated/Demo use only
49,Kalu,2017-12-31,4,11,227005.1475,15,2017,52,0.017620745802691545,0.04845705095740175,Simulated/Demo use only
49,Kalu,2018-01-07,5,9,227005.1475,14,2018,1,0.02202593225336443,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-01-14,6,8,227005.1475,14,2018,2,0.026431118704037318,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-01-21,5,7,227005.1475,12,2018,3,0.02202593225336443,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-01-28,5,9,227005.1475,14,2018,4,0.02202593225336443,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-02-04,5,8,227005.1475,13,2018,5,0.02202593225336443,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-02-11,4,6,227005.1475,10,2018,6,0.017620745802691545,0.026431118704037318,Simulated/Demo use only
49,Kalu,2018-02-18,3,7,227005.1475,10,2018,7,0.013215559352018659,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-02-25,2,8,227005.1475,10,2018,8,0.008810372901345773,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-03-04,2,7,227005.1475,9,2018,9,0.008810372901345773,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-03-11,2,8,227005.1475,10,2018,10,0.008810372901345773,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-03-18,2,9,227005.1475,11,2018,11,0.008810372901345773,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-03-25,2,9,227005.1475,11,2018,12,0.008810372901345773,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-04-01,1,8,227005.1475,9,2018,13,0.004405186450672886,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-04-08,1,8,227005.1475,9,2018,14,0.004405186450672886,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-04-15,1,7,227005.1475,8,2018,15,0.004405186450672886,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-04-22,1,7,227005.1475,8,2018,16,0.004405186450672886,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-04-29,2,7,227005.1475,9,2018,17,0.008810372901345773,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-05-06,2,7,227005.1475,9,2018,18,0.008810372901345773,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-05-13,2,6,227005.1475,8,2018,19,0.008810372901345773,0.026431118704037318,Simulated/Demo use only
49,Kalu,2018-05-20,2,6,227005.1475,8,2018,20,0.008810372901345773,0.026431118704037318,Simulated/Demo use only
49,Kalu,2018-05-27,2,5,227005.1475,7,2018,21,0.008810372901345773,0.02202593225336443,Simulated/Demo use only
49,Kalu,2018-06-03,2,5,227005.1475,7,2018,22,0.008810372901345773,0.02202593225336443,Simulated/Demo use only
49,Kalu,2018-06-10,1,6,227005.1475,7,2018,23,0.004405186450672886,0.026431118704037318,Simulated/Demo use only
49,Kalu,2018-06-17,2,7,227005.1475,9,2018,24,0.008810372901345773,0.030836305154710204,Simulated/Demo use only
49,Kalu,2018-06-24,2,8,227005.1475,10,2018,25,0.008810372901345773,0.03524149160538309,Simulated/Demo use only
49,Kalu,2018-07-01,3,9,227005.1475,12,2018,26,0.013215559352018659,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-07-08,3,9,227005.1475,12,2018,27,0.013215559352018659,0.03964667805605598,Simulated/Demo use only
49,Kalu,2018-07-15,5,9,231091.2401,14,2018,28,0.02163647569607724,0.038945656252939026,Simulated/Demo use only
49,Kalu,2018-07-22,6,10,231091.2401,16,2018,29,0.02596377083529269,0.04327295139215448,Simulated/Demo use only
49,Kalu,2018-07-29,6,10,231091.2401,16,2018,30,0.02596377083529269,0.04327295139215448,Simulated/Demo use only
49,Kalu,2018-08-05,6,11,231091.2401,17,2018,31,0.02596377083529269,0.047600246531369926,Simulated/Demo use only
49,Kalu,2018-08-12,5,11,231091.2401,16,2018,32,0.02163647569607724,0.047600246531369926,Simulated/Demo use only
49,Kalu,2018-08-19,4,10,231091.2401,14,2018,33,0.017309180556861793,0.04327295139215448,Simulated/Demo use only
49,Kalu,2018-08-26,4,11,231091.2401,15,2018,34,0.017309180556861793,0.047600246531369926,Simulated/Demo use only
49,Kalu,2018-09-02,5,9,231091.2401,14,2018,35,0.02163647569607724,0.038945656252939026,Simulated/Demo use only
49,Kalu,2018-09-09,6,7,231091.2401,13,2018,36,0.02596377083529269,0.030291065974508136,Simulated/Demo use only
49,Kalu,2018-09-16,7,8,231091.2401,15,2018,37,0.030291065974508136,0.034618361113723586,Simulated/Demo use only
49,Kalu,2018-09-23,9,7,231091.2401,16,2018,38,0.038945656252939026,0.030291065974508136,Simulated/Demo use only
49,Kalu,2018-09-30,10,5,231091.2401,15,2018,39,0.04327295139215448,0.02163647569607724,Simulated/Demo use only
49,Kalu,2018-10-07,9,5,231091.2401,14,2018,40,0.038945656252939026,0.02163647569607724,Simulated/Demo use only
49,Kalu,2018-10-14,8,6,231091.2401,14,2018,41,0.034618361113723586,0.02596377083529269,Simulated/Demo use only
49,Kalu,2018-10-21,6,5,231091.2401,11,2018,42,0.02596377083529269,0.02163647569607724,Simulated/Demo use only
49,Kalu,2018-10-28,4,8,231091.2401,12,2018,43,0.017309180556861793,0.034618361113723586,Simulated/Demo use only
49,Kalu,2018-11-04,3,8,231091.2401,11,2018,44,0.012981885417646345,0.034618361113723586,Simulated/Demo use only
49,Kalu,2018-11-11,2,8,231091.2401,10,2018,45,0.008654590278430897,0.034618361113723586,Simulated/Demo use only
49,Kalu,2018-11-18,1,8,231091.2401,9,2018,46,0.004327295139215448,0.034618361113723586,Simulated/Demo use only
49,Kalu,2018-11-25,1,7,231091.2401,8,2018,47,0.004327295139215448,0.030291065974508136,Simulated/Demo use only
49,Kalu,2018-12-02,1,5,231091.2401,6,2018,48,0.004327295139215448,0.02163647569607724,Simulated/Demo use only
49,Kalu,2018-12-09,1,5,231091.2401,6,2018,49,0.004327295139215448,0.02163647569607724,Simulated/Demo use only
49,Kalu,2018-12-16,1,4,231091.2401,5,2018,50,0.004327295139215448,0.017309180556861793,Simulated/Demo use only
49,Kalu,2018-12-23,1,4,231091.2401,5,2018,51,0.004327295139215448,0.017309180556861793,Simulated/Demo use only
49,Kalu,2018-12-30,1,4,231091.2401,5,2018,52,0.004327295139215448,0.017309180556861793,Simulated/Demo use only
74,Kewet,2016-01-10,10,13,94120.66124,23,2016,1,0.10624659738100242,0.13812057659530314,Simulated/Demo use only
74,Kewet,2016-01-17,12,10,94120.66124,22,2016,2,0.1274959168572029,0.10624659738100242,Simulated/Demo use only
74,Kewet,2016-01-24,13,9,94120.66124,22,2016,3,0.13812057659530314,0.09562193764290218,Simulated/Demo use only
74,Kewet,2016-01-31,13,10,94120.66124,23,2016,4,0.13812057659530314,0.10624659738100242,Simulated/Demo use only
74,Kewet,2016-02-07,17,10,94120.66124,27,2016,5,0.1806192155477041,0.10624659738100242,Simulated/Demo use only
74,Kewet,2016-02-14,15,11,94120.66124,26,2016,6,0.15936989607150362,0.11687125711910266,Simulated/Demo use only
74,Kewet,2016-02-21,15,12,94120.66124,27,2016,7,0.15936989607150362,0.1274959168572029,Simulated/Demo use only
74,Kewet,2016-02-28,14,14,94120.66124,28,2016,8,0.1487452363334034,0.1487452363334034,Simulated/Demo use only
74,Kewet,2016-03-06,13,15,94120.66124,28,2016,9,0.13812057659530314,0.15936989607150362,Simulated/Demo use only
74,Kewet,2016-03-13,11,14,94120.66124,25,2016,10,0.11687125711910266,0.1487452363334034,Simulated/Demo use only
74,Kewet,2016-03-20,10,13,94120.66124,23,2016,11,0.10624659738100242,0.13812057659530314,Simulated/Demo use only
74,Kewet,2016-03-27,10,11,94120.66124,21,2016,12,0.10624659738100242,0.11687125711910266,Simulated/Demo use only
74,Kewet,2016-04-03,11,10,94120.66124,21,2016,13,0.11687125711910266,0.10624659738100242,Simulated/Demo use only
74,Kewet,2016-04-10,13,8,94120.66124,21,2016,14,0.13812057659530314,0.08499727790480194,Simulated/Demo use only
74,Kewet,2016-04-17,13,7,94120.66124,20,2016,15,0.13812057659530314,0.0743726181667017,Simulated/Demo use only
74,Kewet,2016-04-24,14,7,94120.66124,21,2016,16,0.1487452363334034,0.0743726181667017,Simulated/Demo use only
74,Kewet,2016-05-01,15,8,94120.66124,23,2016,17,0.15936989607150362,0.08499727790480194,Simulated/Demo use only
74,Kewet,2016-05-08,16,9,94120.66124,25,2016,18,0.16999455580960388,0.09562193764290218,Simulated/Demo use only
74,Kewet,2016-05-15,16,10,94120.66124,26,2016,19,0.16999455580960388,0.10624659738100242,Simulated/Demo use only
74,Kewet,2016-05-22,17,11,94120.66124,28,2016,20,0.1806192155477041,0.11687125711910266,Simulated/Demo use only
74,Kewet,2016-05-29,19,11,94120.66124,30,2016,21,0.2018685350239046,0.11687125711910266,Simulated/Demo use only
74,Kewet,2016-06-05,23,13,94120.66124,36,2016,22,0.24436717397630559,0.13812057659530314,Simulated/Demo use only
74,Kewet,2016-06-12,29,13,94120.66124,42,2016,23,0.308115132404907,0.13812057659530314,Simulated/Demo use only
74,Kewet,2016-06-19,37,16,94120.66124,53,2016,24,0.39311241030970895,0.16999455580960388,Simulated/Demo use only
74,Kewet,2016-06-26,42,17,94120.66124,59,2016,25,0.44623570900021015,0.1806192155477041,Simulated/Demo use only
74,Kewet,2016-07-03,44,17,94120.66124,61,2016,26,0.46748502847641066,0.1806192155477041,Simulated/Demo use only
74,Kewet,2016-07-10,42,15,94120.66124,57,2016,27,0.44623570900021015,0.15936989607150362,Simulated/Demo use only
74,Kewet,2016-07-17,39,15,95814.83314,54,2016,28,0.4070350980313777,0.15655196078129913,Simulated/Demo use only
74,Kewet,2016-07-24,30,13,95814.83314,43,2016,29,0.31310392156259825,0.13567836601045924,Simulated/Demo use only
74,Kewet,2016-07-31,26,13,95814.83314,39,2016,30,0.2713567320209185,0.13567836601045924,Simulated/Demo use only
74,Kewet,2016-08-07,22,13,95814.83314,35,2016,31,0.22960954247923873,0.13567836601045924,Simulated/Demo use only
74,Kewet,2016-08-14,20,14,95814.83314,34,2016,32,0.20873594770839884,0.14611516339587918,Simulated/Demo use only
74,Kewet,2016-08-21,18,16,95814.83314,34,2016,33,0.18786235293755893,0.16698875816671907,Simulated/Demo use only
74,Kewet,2016-08-28,19,17,95814.83314,36,2016,34,0.1982991503229789,0.177425555552139,Simulated/Demo use only
74,Kewet,2016-09-04,18,21,95814.83314,39,2016,35,0.18786235293755893,0.21917274509381876,Simulated/Demo use only
74,Kewet,2016-09-11,21,20,95814.83314,41,2016,36,0.21917274509381876,0.20873594770839884,Simulated/Demo use only
74,Kewet,2016-09-18,22,21,95814.83314,43,2016,37,0.22960954247923873,0.21917274509381876,Simulated/Demo use only
74,Kewet,2016-09-25,21,19,95814.83314,40,2016,38,0.21917274509381876,0.1982991503229789,Simulated/Demo use only
74,Kewet,2016-10-02,20,20,95814.83314,40,2016,39,0.20873594770839884,0.20873594770839884,Simulated/Demo use only
74,Kewet,2016-10-09,19,18,95814.83314,37,2016,40,0.1982991503229789,0.18786235293755893,Simulated/Demo use only
74,Kewet,2016-10-16,16,21,95814.83314,37,2016,41,0.16698875816671907,0.21917274509381876,Simulated/Demo use only
74,Kewet,2016-10-23,14,22,95814.83314,36,2016,42,0.14611516339587918,0.22960954247923873,Simulated/Demo use only
74,Kewet,2016-10-30,14,25,95814.83314,39,2016,43,0.14611516339587918,0.2609199346354985,Simulated/Demo use only
74,Kewet,2016-11-06,14,23,95814.83314,37,2016,44,0.14611516339587918,0.24004633986465865,Simulated/Demo use only
74,Kewet,2016-11-13,12,25,95814.83314,37,2016,45,0.12524156862503932,0.2609199346354985,Simulated/Demo use only
74,Kewet,2016-11-20,11,23,95814.83314,34,2016,46,0.11480477123961937,0.24004633986465865,Simulated/Demo use only
74,Kewet,2016-11-27,10,20,95814.83314,30,2016,47,0.10436797385419942,0.20873594770839884,Simulated/Demo use only
74,Kewet,2016-12-04,6,19,95814.83314,25,2016,48,0.06262078431251966,0.1982991503229789,Simulated/Demo use only
74,Kewet,2016-12-11,4,18,95814.83314,22,2016,49,0.04174718954167977,0.18786235293755893,Simulated/Demo use only
74,Kewet,2016-12-18,5,17,95814.83314,22,2016,50,0.05218398692709971,0.177425555552139,Simulated/Demo use only
74,Kewet,2016-12-25,4,14,95814.83314,18,2016,51,0.04174718954167977,0.14611516339587918,Simulated/Demo use only
74,Kewet,2017-01-01,4,15,95814.83314,19,2016,52,0.04174718954167977,0.15655196078129913,Simulated/Demo use only
74,Kewet,2017-01-08,4,13,95814.83314,17,2017,1,0.04174718954167977,0.13567836601045924,Simulated/Demo use only
74,Kewet,2017-01-15,4,13,95814.83314,17,2017,2,0.04174718954167977,0.13567836601045924,Simulated/Demo use only
74,Kewet,2017-01-22,3,9,95814.83314,12,2017,3,0.03131039215625983,0.09393117646877946,Simulated/Demo use only
74,Kewet,2017-01-29,3,10,95814.83314,13,2017,4,0.03131039215625983,0.10436797385419942,Simulated/Demo use only
74,Kewet,2017-02-05,3,8,95814.83314,11,2017,5,0.03131039215625983,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-02-12,3,7,95814.83314,10,2017,6,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-02-19,3,7,95814.83314,10,2017,7,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-02-26,3,7,95814.83314,10,2017,8,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-03-05,3,7,95814.83314,10,2017,9,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-03-12,4,8,95814.83314,12,2017,10,0.04174718954167977,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-03-19,3,6,95814.83314,9,2017,11,0.03131039215625983,0.06262078431251966,Simulated/Demo use only
74,Kewet,2017-03-26,3,6,95814.83314,9,2017,12,0.03131039215625983,0.06262078431251966,Simulated/Demo use only
74,Kewet,2017-04-02,3,6,95814.83314,9,2017,13,0.03131039215625983,0.06262078431251966,Simulated/Demo use only
74,Kewet,2017-04-09,4,8,95814.83314,12,2017,14,0.04174718954167977,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-04-16,3,7,95814.83314,10,2017,15,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-04-23,3,8,95814.83314,11,2017,16,0.03131039215625983,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-04-30,3,8,95814.83314,11,2017,17,0.03131039215625983,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-05-07,3,8,95814.83314,11,2017,18,0.03131039215625983,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-05-14,4,7,95814.83314,11,2017,19,0.04174718954167977,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-05-21,4,8,95814.83314,12,2017,20,0.04174718954167977,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-05-28,4,8,95814.83314,12,2017,21,0.04174718954167977,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-06-04,4,8,95814.83314,12,2017,22,0.04174718954167977,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-06-11,3,10,95814.83314,13,2017,23,0.03131039215625983,0.10436797385419942,Simulated/Demo use only
74,Kewet,2017-06-18,2,9,95814.83314,11,2017,24,0.020873594770839884,0.09393117646877946,Simulated/Demo use only
74,Kewet,2017-06-25,3,7,95814.83314,10,2017,25,0.03131039215625983,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-07-02,2,7,95814.83314,9,2017,26,0.020873594770839884,0.07305758169793959,Simulated/Demo use only
74,Kewet,2017-07-09,3,8,95814.83314,11,2017,27,0.03131039215625983,0.08349437908335954,Simulated/Demo use only
74,Kewet,2017-07-16,4,7,97539.50014,11,2017,28,0.04100902705323214,0.07176579734315623,Simulated/Demo use only
74,Kewet,2017-07-23,4,8,97539.50014,12,2017,29,0.04100902705323214,0.08201805410646427,Simulated/Demo use only
74,Kewet,2017-07-30,4,11,97539.50014,15,2017,30,0.04100902705323214,0.11277482439638838,Simulated/Demo use only
74,Kewet,2017-08-06,5,12,97539.50014,17,2017,31,0.051261283816540174,0.12302708115969642,Simulated/Demo use only
74,Kewet,2017-08-13,6,13,97539.50014,19,2017,32,0.06151354057984821,0.13327933792300445,Simulated/Demo use only
74,Kewet,2017-08-20,6,12,97539.50014,18,2017,33,0.06151354057984821,0.12302708115969642,Simulated/Demo use only
74,Kewet,2017-08-27,6,13,97539.50014,19,2017,34,0.06151354057984821,0.13327933792300445,Simulated/Demo use only
74,Kewet,2017-09-03,5,12,97539.50014,17,2017,35,0.051261283816540174,0.12302708115969642,Simulated/Demo use only
74,Kewet,2017-09-10,7,14,97539.50014,21,2017,36,0.07176579734315623,0.14353159468631246,Simulated/Demo use only
74,Kewet,2017-09-17,7,11,97539.50014,18,2017,37,0.07176579734315623,0.11277482439638838,Simulated/Demo use only
74,Kewet,2017-09-24,8,12,97539.50014,20,2017,38,0.08201805410646427,0.12302708115969642,Simulated/Demo use only
74,Kewet,2017-10-01,8,10,97539.50014,18,2017,39,0.08201805410646427,0.10252256763308035,Simulated/Demo use only
74,Kewet,2017-10-08,11,8,97539.50014,19,2017,40,0.11277482439638838,0.08201805410646427,Simulated/Demo use only
74,Kewet,2017-10-15,10,7,97539.50014,17,2017,41,0.10252256763308035,0.07176579734315623,Simulated/Demo use only
74,Kewet,2017-10-22,8,8,97539.50014,16,2017,42,0.08201805410646427,0.08201805410646427,Simulated/Demo use only
74,Kewet,2017-10-29,7,8,97539.50014,15,2017,43,0.07176579734315623,0.08201805410646427,Simulated/Demo use only
74,Kewet,2017-11-05,7,9,97539.50014,16,2017,44,0.07176579734315623,0.0922703108697723,Simulated/Demo use only
74,Kewet,2017-11-12,5,9,97539.50014,14,2017,45,0.051261283816540174,0.0922703108697723,Simulated/Demo use only
74,Kewet,2017-11-19,4,8,97539.50014,12,2017,46,0.04100902705323214,0.08201805410646427,Simulated/Demo use only
74,Kewet,2017-11-26,5,7,97539.50014,12,2017,47,0.051261283816540174,0.07176579734315623,Simulated/Demo use only
74,Kewet,2017-12-03,5,6,97539.50014,11,2017,48,0.051261283816540174,0.06151354057984821,Simulated/Demo use only
74,Kewet,2017-12-10,3,4,97539.50014,7,2017,49,0.030756770289924105,0.04100902705323214,Simulated/Demo use only
74,Kewet,2017-12-17,2,4,97539.50014,6,2017,50,0.02050451352661607,0.04100902705323214,Simulated/Demo use only
74,Kewet,2017-12-24,2,4,97539.50014,6,2017,51,0.02050451352661607,0.04100902705323214,Simulated/Demo use only
74,Kewet,2017-12-31,1,4,97539.50014,5,2017,52,0.010252256763308034,0.04100902705323214,Simulated/Demo use only
74,Kewet,2018-01-07,1,4,97539.50014,5,2018,1,0.010252256763308034,0.04100902705323214,Simulated/Demo use only
74,Kewet,2018-01-14,1,4,97539.50014,5,2018,2,0.010252256763308034,0.04100902705323214,Simulated/Demo use only
74,Kewet,2018-01-21,1,4,97539.50014,5,2018,3,0.010252256763308034,0.04100902705323214,Simulated/Demo use only
74,Kewet,2018-01-28,1,3,97539.50014,4,2018,4,0.010252256763308034,0.030756770289924105,Simulated/Demo use only
74,Kewet,2018-02-04,1,3,97539.50014,4,2018,5,0.010252256763308034,0.030756770289924105,Simulated/Demo use only
74,Kewet,2018-02-11,1,3,97539.50014,4,2018,6,0.010252256763308034,0.030756770289924105,Simulated/Demo use only
74,Kewet,2018-02-18,1,3,97539.50014,4,2018,7,0.010252256763308034,0.030756770289924105,Simulated/Demo use only
74,Kewet,2018-02-25,1,2,97539.50014,3,2018,8,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-03-04,2,2,97539.50014,4,2018,9,0.02050451352661607,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-03-11,1,2,97539.50014,3,2018,10,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-03-18,1,2,97539.50014,3,2018,11,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-03-25,1,2,97539.50014,3,2018,12,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-04-01,1,2,97539.50014,3,2018,13,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-04-08,1,2,97539.50014,3,2018,14,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-04-15,0,2,97539.50014,2,2018,15,0,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-04-22,0,1,97539.50014,1,2018,16,0,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-04-29,0,1,97539.50014,1,2018,17,0,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-05-06,0,1,97539.50014,1,2018,18,0,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-05-13,0,1,97539.50014,1,2018,19,0,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-05-20,0,1,97539.50014,1,2018,20,0,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-05-27,0,2,97539.50014,2,2018,21,0,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-06-03,0,2,97539.50014,2,2018,22,0,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-06-10,1,2,97539.50014,3,2018,23,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-06-17,1,2,97539.50014,3,2018,24,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-06-24,1,1,97539.50014,2,2018,25,0.010252256763308034,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-07-01,1,2,97539.50014,3,2018,26,0.010252256763308034,0.02050451352661607,Simulated/Demo use only
74,Kewet,2018-07-08,1,1,97539.50014,2,2018,27,0.010252256763308034,0.010252256763308034,Simulated/Demo use only
74,Kewet,2018-07-15,0,1,99295.21114,1,2018,28,0,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-07-22,1,1,99295.21114,2,2018,29,0.010070979139065054,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-07-29,1,1,99295.21114,2,2018,30,0.010070979139065054,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-08-05,3,1,99295.21114,4,2018,31,0.030212937417195163,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-08-12,3,1,99295.21114,4,2018,32,0.030212937417195163,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-08-19,4,1,99295.21114,5,2018,33,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-08-26,4,2,99295.21114,6,2018,34,0.040283916556260214,0.020141958278130107,Simulated/Demo use only
74,Kewet,2018-09-02,4,2,99295.21114,6,2018,35,0.040283916556260214,0.020141958278130107,Simulated/Demo use only
74,Kewet,2018-09-09,3,2,99295.21114,5,2018,36,0.030212937417195163,0.020141958278130107,Simulated/Demo use only
74,Kewet,2018-09-16,4,2,99295.21114,6,2018,37,0.040283916556260214,0.020141958278130107,Simulated/Demo use only
74,Kewet,2018-09-23,4,1,99295.21114,5,2018,38,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-09-30,5,1,99295.21114,6,2018,39,0.05035489569532527,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-10-07,5,1,99295.21114,6,2018,40,0.05035489569532527,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-10-14,5,1,99295.21114,6,2018,41,0.05035489569532527,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-10-21,4,1,99295.21114,5,2018,42,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-10-28,5,1,99295.21114,6,2018,43,0.05035489569532527,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-11-04,4,1,99295.21114,5,2018,44,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-11-11,4,1,99295.21114,5,2018,45,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-11-18,4,1,99295.21114,5,2018,46,0.040283916556260214,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-11-25,3,1,99295.21114,4,2018,47,0.030212937417195163,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-12-02,2,1,99295.21114,3,2018,48,0.020141958278130107,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-12-09,2,1,99295.21114,3,2018,49,0.020141958278130107,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-12-16,2,1,99295.21114,3,2018,50,0.020141958278130107,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-12-23,1,1,99295.21114,2,2018,51,0.010070979139065054,0.010070979139065054,Simulated/Demo use only
74,Kewet,2018-12-30,1,0,99295.21114,1,2018,52,0.010070979139065054,0,Simulated/Demo use only
140,Kobo Town,2016-01-10,5,11,65615.08274,16,2016,1,0.07620199184709585,0.16764438206361088,Simulated/Demo use only
140,Kobo Town,2016-01-17,4,11,65615.08274,15,2016,2,0.060961593477676684,0.16764438206361088,Simulated/Demo use only
140,Kobo Town,2016-01-24,1,10,65615.08274,11,2016,3,0.015240398369419171,0.1524039836941917,Simulated/Demo use only
140,Kobo Town,2016-01-31,1,12,65615.08274,13,2016,4,0.015240398369419171,0.18288478043303008,Simulated/Demo use only
140,Kobo Town,2016-02-07,1,12,65615.08274,13,2016,5,0.015240398369419171,0.18288478043303008,Simulated/Demo use only
140,Kobo Town,2016-02-14,1,10,65615.08274,11,2016,6,0.015240398369419171,0.1524039836941917,Simulated/Demo use only
140,Kobo Town,2016-02-21,2,8,65615.08274,10,2016,7,0.030480796738838342,0.12192318695535337,Simulated/Demo use only
140,Kobo Town,2016-02-28,2,9,65615.08274,11,2016,8,0.030480796738838342,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-03-06,2,7,65615.08274,9,2016,9,0.030480796738838342,0.1066827885859342,Simulated/Demo use only
140,Kobo Town,2016-03-13,3,9,65615.08274,12,2016,10,0.04572119510825752,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-03-20,4,9,65615.08274,13,2016,11,0.060961593477676684,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-03-27,5,10,65615.08274,15,2016,12,0.07620199184709585,0.1524039836941917,Simulated/Demo use only
140,Kobo Town,2016-04-03,5,9,65615.08274,14,2016,13,0.07620199184709585,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-04-10,5,11,65615.08274,16,2016,14,0.07620199184709585,0.16764438206361088,Simulated/Demo use only
140,Kobo Town,2016-04-17,5,9,65615.08274,14,2016,15,0.07620199184709585,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-04-24,4,9,65615.08274,13,2016,16,0.060961593477676684,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-05-01,4,9,65615.08274,13,2016,17,0.060961593477676684,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-05-08,5,9,65615.08274,14,2016,18,0.07620199184709585,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-05-15,5,9,65615.08274,14,2016,19,0.07620199184709585,0.13716358532477255,Simulated/Demo use only
140,Kobo Town,2016-05-22,4,10,65615.08274,14,2016,20,0.060961593477676684,0.1524039836941917,Simulated/Demo use only
140,Kobo Town,2016-05-29,4,12,65615.08274,16,2016,21,0.060961593477676684,0.18288478043303008,Simulated/Demo use only
